更新日期,验证复现,集成开发,集成路径,POC名称,exp/poc文件名称,文件路径,语言,影响品牌,设备类型,设备型号,漏洞名称,CVE编号,发布时间,验证日期,漏洞地址,漏洞类型,备注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/13,————,V,routersploit/routersploit/modules/exploits/routers/ArescomNetDSL/exploit-db-1464.c,,exploit-db-1464.c,exp/poc/exploit-db-1464.c,C,ArescomNetDSL,路由设备,,Arescom NetDSL-1000 - 'TelnetD' Remote Denial of Service,CVE-2002-0256,2006/2/2,,https://www.exploit-db.com/exploits/1496,Dos,socket服务连接失败,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/13,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/sony/exploit-db-1473.c,,exploit-db-1473.c,exp/poc/exploit-db-1473.c,C,Sony,电话适配器,,Sony/Ericsson Bluetooth - Reset Display Denial of Service,CVE-2006-0671,2006/2/6,,https://www.exploit-db.com/exploits/1473,Dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/13,————,V,routersploit/routersploit/modules/exploits/routers/dlink/exploit-db-1496.c,,exploit-db-1496.c,exp/poc/exploit-db-1496.c,C,D-Link,路由设备,,D-Link Wireless Access Point - Fragmented UDP Denial of Service,CVE-2005-4723,2006/2/14,,https://www.exploit-db.com/exploits/1496,Dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/printer/iShopCart/exploit-db-1718.pl,,exploit-db-1718.pl,exp/poc/exploit-db-1718.pl,Perl,iShopCart,打印机,,OCE 3121/3122 Printer - 'parser.exe' Denial of Service,CVE-2006-2108,2006/4/26,,https://www.exploit-db.com/exploits/1718,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/SIPfoundry/exploit-db-2000.pl,,exploit-db-2000.pl,exp/poc/exploit-db-2000.pl,Perl,SIPfoundry,电话适配器,,SIPfoundry sipXtapi - 'CSeq' Remote Buffer Overflow (PoC),CVE-2006-3524,2006/7/10,,https://www.exploit-db.com/exploits/2000,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,X,routersploit/routersploit/modules/exploits/routers/dlink/exploit-db-2059.cpp,,exploit-db-2059.cpp,exp/poc/exploit-db-2059.cpp,C++,D-Link,路由设备,,D-Link Devices - UPNP Stack Overflow Denial of Service (PoC),,2006/7/22,,https://www.exploit-db.com/exploits/2059,dos,由于Linux和Windows系统的库差异，未修改成功,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/WinCE_MMS/exploit-db-2156.c,,exploit-db-2156.c,exp/poc/exploit-db-2156.c,C,WinCE_MMS,电话适配器,,PocketPC Mms Composer - 'WAPPush' Denial of Service,,2006/8/9,,https://www.exploit-db.com/exploits/2156,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/routers/2wire/exploit-db-2246.cpp,,exploit-db-2246.cpp,exp/poc/exploit-db-2246.cpp,C++,WinCE_MMS,电话适配器,,2WIRE Modems/Routers - 'CRLF' Denial of Service,CVE-2009-3962~CVE-2006-4523,2006/8/22,,https://www.exploit-db.com/exploits/2246,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/routers/dlink/exploit-db-2915.c,,exploit-db-2915.c,exp/poc/exploit-db-2915.c,C,D-Link,路由设备,,D-Link DWL-2000AP 2.11 - ARP Flood Remote Denial of Service,CVE-2006-6538,2006/12/11,,https://www.exploit-db.com/exploits/2915,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/printer/Hewlett-Packard/exploit-db-2961.py,,exploit-db-2961.py,exp/poc/exploit-db-2961.py,Python,Hewlett-Packard,打印机,,Hewlett-Packard (HP) FTP Print Server 2.4.5 - Buffer Overflow (PoC),,2006/12/19,,https://www.exploit-db.com/exploits/2961,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/cisco/exploit-db-3526.pl,,exploit-db-3526.pl,exp/poc/exploit-db-3526.pl,Perl,Cisco,电话适配器,,Cisco Phone 7940/7960 - 'SIP INVITE' Remote Denial of Service,CVE-2007-1542,2007/3/20,,https://www.exploit-db.com/exploits/3526,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Grandstream/exploit-db-3535.pl,,exploit-db-3535.pl,exp/poc/exploit-db-3535.pl,Perl,Grandstream,电话适配器,,Grandstream Budge Tone-200 IP Phone - Digest domain Denial of Service,CVE-2007-1590,2007/3/21,,https://www.exploit-db.com/exploits/3535,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Linksys/exploit-db-3791.pl,,exploit-db-3791.pl,exp/poc/exploit-db-3791.pl,Perl,Linksys,电话适配器,,Linksys SPA941 - '\377' Character Remote Denial of Service,CVE-2007-2270,2007/4/24,,https://www.exploit-db.com/exploits/3791,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Linksys/exploit-db-3792.pl,,exploit-db-3792.pl,exp/poc/exploit-db-3792.pl,Perl,Linksys,电话适配器,,Linksys SPA941 - Remote Reboot (Denial of Service),CVE-2007-2270,2007/4/24,,https://www.exploit-db.com/exploits/3792,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/cisco/exploit-db-4297.pl,,exploit-db-4297.pl,exp/poc/exploit-db-4297.pl,Perl,Cisco,电话适配器,,Cisco IP Phone 7940 - 3 SIP Messages Remote Denial of Service,CVE-2007-4459,2007/8/21,,https://www.exploit-db.com/exploits/4297,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/cisco/exploit-db-4298.pl,,exploit-db-4298.pl,exp/poc/exploit-db-4298.pl,Perl,Cisco,电话适配器,,Cisco IP Phone 7940 - 10 SIP Messages Remote Denial of Service,CVE-2007-4459,2007/8/21,,https://www.exploit-db.com/exploits/4298,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Thomson/exploit-db-4319.pl,,exploit-db-4319.pl,exp/poc/exploit-db-4319.pl,Perl,Thomson,电话适配器,,Thomson SpeedTouch ST 2030 (SIP Phone) - Remote Denial of Service,CVE-2007-4553,2007/8/27,,https://www.exploit-db.com/exploits/4319,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/TV/Airsensor/exploit-db-4426.pl,,exploit-db-4426.pl,exp/poc/exploit-db-4426.pl,Perl,Airsensor,电话适配器,,Airsensor M520 - HTTPd Remote Denial of Service / Buffer Overflow (PoC),CVE-2007-5036,2007/9/18,,https://www.exploit-db.com/exploits/4426,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/cisco/exploit-db-4692.pl,,exploit-db-4692.pl,exp/poc/exploit-db-4692.pl,Perl,Cisco,电话适配器,,Cisco Phone 7940 - Remote Denial of Service,CVE-2007-5583,2007/12/5,,https://www.exploit-db.com/exploits/4692,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/routers/microtik/exploit-db-5054.c,,exploit-db-5054.c,exp/poc/exploit-db-5054.c,C,MicroTik,路由设备,,MicroTik RouterOS 3.2 - SNMPd snmp-set Denial of Service,CVE-2008-0680,2008/2/3,,https://www.exploit-db.com/exploits/5054,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/printer/Xerox/exploit-db-6196.pl,,exploit-db-6196.pl,exp/poc/exploit-db-6196.pl,Perl,Xerox,打印机,,Xerox Phaser 8400 - Remote Reboot (Denial of Service),CVE-2008-3571,2008/8/3,,https://www.exploit-db.com/exploits/6196,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/TV/Samsung/exploit-db-6394.pl,,exploit-db-6394.pl,exp/poc/exploit-db-6394.pl,Perl,Samsung,TV,,Samsung DVR SHR2040 - HTTPd Remote Denial of Service Denial of Service (PoC),CVE-2008-4380,2008/9/7,,https://www.exploit-db.com/exploits/6394,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Microsoft/exploit-db-6582.pl,,exploit-db-6582.pl,exp/poc/exploit-db-6582.pl,Perl,Microsoft,电话适配器,,Microsoft Windows Mobile 6.0 - Device Long Name Remote Reboot (Denial of Service),CVE-2008-4295,2008/9/26,,https://www.exploit-db.com/exploits/6582,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/routers/linksys/exploit-db-7535.php,,exploit-db-7535.php,exp/poc/exploit-db-7535.php,Php,Linksys,打印机,,Linksys WAG54G v2 Wireless ADSL Router - HTTPd Denial of Service,,2008/12/21,,https://www.exploit-db.com/exploits/7535,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/switch/cisco/exploit-db-7776.c,,exploit-db-7776.c,exp/poc/exploit-db-7776.c,C,Cisco,交换机,,Cisco - VLAN Trunking Protocol Denial of Service,,2009/1/14,,https://www.exploit-db.com/exploits/7776,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/HTC_Touch/exploit-db-8125.py,,exploit-db-8125.py,exp/poc/exploit-db-8125.py,Python,Cisco,电话适配器,,HTC Touch - vCard over IP Denial of Service,CVE-2008-6775,2009/3/2,,https://www.exploit-db.com/exploits/8125,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/equipment/Addonics/exploit-db-8187.sh,,exploit-db-8187.sh,exp/poc/exploit-db-8187.sh,Shell,Addonics,管理软件,,Addonics NAS Adapter - (Authenticated) Denial of Service,,2009/3/9,,https://www.exploit-db.com/exploits/8187,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/equipment/Addonics/exploit-db-8490.sh,,exploit-db-8490.sh,exp/poc/exploit-db-8490.sh,Shell,Addonics,管理软件,,Addonics NAS Adapter - 'bts.cgi' (Authenticated) Remote Denial of Service,,2009/4/20,,https://www.exploit-db.com/exploits/8490,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/18,————,V,routersploit/routersploit/modules/exploits/equipment/Addonics/exploit-db-8584.py,,exploit-db-8584.py,exp/poc/exploit-db-8584.py,Python,Addonics,管理软件,,Addonics NAS Adapter FTP - Remote Denial of Service,CVE-2009-4753,2009/5/1,,https://www.exploit-db.com/exploits/8584,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/cameras/Armassa/exploit-db-9067.py,,exploit-db-9067.py,exp/poc/exploit-db-9067.py,Python,Armassa,管理软件,,ARD-9808 DVR Card Security Camera - GET Remote Denial of Service,CVE-2009-2305,2009/7/1,,https://www.exploit-db.com/exploits/9067,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/printer/Xerox/exploit-db-9514.py,,exploit-db-9514.py,exp/poc/exploit-db-9514.py,Python,Gigaset_SE361,网络摄像头,,Xerox WorkCentre (Multiple Models) - Denial of Service,,2009/7/27,,https://www.exploit-db.com/exploits/9268,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/routers/Gigaset_SE361/exploit-db-9646.php,,exploit-db-9646.php,exp/poc/exploit-db-9646.php,Php,Gigaset_SE361,打印机,,Siemens Gigaset SE361 WLAN - Remote Reboot (Denial of Service),CVE-2009-3322,2009/8/25,,https://www.exploit-db.com/exploits/9514,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Apple/exploit-db-9666.php,,exploit-db-9666.php,exp/poc/exploit-db-9666.php,Php,Apple,电话适配器,,Apple Safari IPhone - using tel: Remote Crash,CVE-2009-3271,2009/9/11,,https://www.exploit-db.com/exploits/9646,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/firewall/Juniper/exploit-db-33476.pl,,exploit-db-33476.pl,exp/poc/exploit-db-33476.pl,Perl,Juniper,防火墙,,Juniper Networks JUNOS 7.1.1 - Malformed TCP Packet Denial of Service / Multiple Vulnerabilities,,2009/9/14,,https://www.exploit-db.com/exploits/9666,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/routers/2wire/exploit-db-10182.py,,exploit-db-10182.py,exp/poc/exploit-db-10182.py,Python,2wire,路由设备,,2WIRE Router 5.29.52 - Remote Denial of Service,,2010/1/7,,https://www.exploit-db.com/exploits/10182,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/routers/3com/exploit-db-10553.rb,,exploit-db-10553.rb,exp/poc/exploit-db-10553.rb,Ruby,3com,路由设备,,3Com OfficeConnect Routers - Remote Denial of Service,CVE-2004-1585,2009/10/29,,https://www.exploit-db.com/exploits/10553,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/routers/3com/exploit-db-10580.rb,,exploit-db-10580.rb,exp/poc/exploit-db-10580.rb,Ruby,3com,路由设备,,3Com OfficeConnect Routers - 'Content-Type' Denial of Service,,2009/12/19,,https://www.exploit-db.com/exploits/10580,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/SwiFTP_1_11/exploit-db-11125.pl,,exploit-db-11125.pl,exp/poc/exploit-db-11125.pl,Perl,3com,电话适配器,,SwiFTP 1.11 - Overflow (Denial of Service) (PoC),,2009/12/21,,https://www.exploit-db.com/exploits/11125,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Apple/exploit-db-11546.py,,exploit-db-11546.py,exp/poc/exploit-db-11546.py,Python,Apple,电话适配器,,iPhone FTP Server (WiFi FTP) by SavySoda - Denial of Service (PoC),,2010/1/13,,https://www.exploit-db.com/exploits/11546,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Apple/exploit-db-11552.pl,,exploit-db-11552.pl,exp/poc/exploit-db-11552.pl,Perl,Apple,电话适配器,,iPhone FtpDisc 1.0 - Denial of Service,,2010/2/23,,https://www.exploit-db.com/exploits/11552,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Apple/exploit-db-11556.pl,,exploit-db-11556.pl,exp/poc/exploit-db-11556.pl,Perl,Apple,电话适配器,,iPhone FTP Server By Zhang Boyang - Remote Denial of Service,,2010/2/23,,https://www.exploit-db.com/exploits/11556,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Apple/exploit-db-11574.py,,exploit-db-11574.py,exp/poc/exploit-db-11574.py,Python,Apple,电话适配器,,iPhone - 'WebCore::CSSSelector()' Remote Crash,,2010/2/23,,https://www.exploit-db.com/exploits/11574,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/routers/RCADCM425/exploit-db-11597.py,,exploit-db-11597.py,exp/poc/exploit-db-11597.py,Python,RCADCM425,路由设备,,RCA DCM425 Cable Modem - 'micro_httpd' Denial of Service (PoC),CVE-2010-1029,2010/2/24,,https://www.exploit-db.com/exploits/11597,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Apple/exploit-db-11608.rb,,exploit-db-11608.rb,exp/poc/exploit-db-11608.rb,Ruby,Apple,电话适配器,,iPhone / iTouch FtpDisc 1.0 - Buffer Overflow (Denial of Service) (PoC),CVE-2010-1544,2010/2/28,,https://www.exploit-db.com/exploits/11608,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/routers/Sagem/exploit-db-11633.pl,,exploit-db-11633.pl,exp/poc/exploit-db-11633.pl,Perl,Sagem,路由设备,,Sagem Routers - Remote Reset,,2010/3/1,,https://www.exploit-db.com/exploits/11633,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Apple/exploit-db-11769.py,,exploit-db-11769.py,exp/poc/exploit-db-11769.py,Python,Apple,电话适配器,,iPhone Springboard - Malformed Character Crash (PoC),,2010/3/4,,https://www.exploit-db.com/exploits/11769,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Motorola/exploit-db-13774.pl,,exploit-db-13774.pl,exp/poc/exploit-db-13774.pl,Perl,Motorola,电话适配器,,Motorola SB5101 Hax0rware Rajko HTTPd - Remote Denial of Service (PoC),CVE-2010-1226,2010/3/15,,https://www.exploit-db.com/exploits/13774,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Motorola/exploit-db-13775.pl,,exploit-db-13775.pl,exp/poc/exploit-db-13775.pl,Perl,Motorola,电话适配器,,Motorola SB5101 - Hax0rware Event Reset Remote Overflow,,2010/6/8,,https://www.exploit-db.com/exploits/13775,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Apple/exploit-db-15792.php,,exploit-db-15792.php,exp/poc/exploit-db-15792.php,Php,Apple,电话适配器,,Apple iOS Safari - body alink Remote Crash,,2010/6/8,,https://www.exploit-db.com/exploits/15792,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Apple/exploit-db-15794.php,,exploit-db-15794.php,exp/poc/exploit-db-15794.php,Php,Apple,电话适配器,,Apple iOS Safari - 'decodeURI' Remote Crash,,2010/12/20,,https://www.exploit-db.com/exploits/15794,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Apple/exploit-db-15796.php,,exploit-db-15796.php,exp/poc/exploit-db-15796.php,Php,Apple,电话适配器,,Apple iOS Safari - 'decodeURIComponent' Remote Crash,,2010/12/20,,https://www.exploit-db.com/exploits/15796,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Apple/exploit-db-15805.php,,exploit-db-15805.php,exp/poc/exploit-db-15805.php,Php,Apple,电话适配器,,Apple iOS Safari - 'JS .' Remote Crash,,2010/12/21,,https://www.exploit-db.com/exploits/15805,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Polycom/exploit-db-16068.pl,,exploit-db-16068.pl,exp/poc/exploit-db-16068.pl,Perl,Polycom,电话适配器,,Polycom SoundPoint IP Devices - Denial of Service,,2010/12/22,,https://www.exploit-db.com/exploits/16068,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Nokia/exploit-db-16945.pl,,exploit-db-16945.pl,exp/poc/exploit-db-16945.pl,Perl,Nokia,电话适配器,,Nokia N97 - '.m3u' Playlist Crash (PoC),,2011/1/28,,https://www.exploit-db.com/exploits/16945,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Apple/exploit-db-17351.py,,exploit-db-17351.py,exploit-db-17351.py,Python,Apple,电话适配器,,iPhone4 FTP Server 1.0 - Empty CWD-RETR Remote Crash,,2011/3/8,,https://www.exploit-db.com/exploits/17351,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/printer/Brother/exploit-db-17353.pl,,exploit-db-17353.pl,exploit-db-17353.pl,Perl,Brother,打印机,,Brother HL-5370DW - series Authentication Bypass printer flooder,,2011/5/31,,https://www.exploit-db.com/exploits/17353,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/routers/dlink/exploit-db-17501.py,,exploit-db-17501.py,exploit-db-17501.py,Python,dlink,路由设备,,D-Link DSL-2650U - Denial of Service (PoC),,2011/5/31,,https://www.exploit-db.com/exploits/17501,dos,python2和3版本库的差异导致在3版本下解析url出现错误，调用python2版本完成测试,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/NAS/dlink/exploit-db-18199.pl,,exploit-db-18199.pl,exp/poc/exploit-db-18199.pl,Perl,dlink,NAS,,D-Link DNS-320 ShareCenter - Remote Reboot/Shutdown/Reset (Denial of Service),CVE-2012-0902,2011/7/7,,https://www.exploit-db.com/exploits/18199,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/NAS/AirTies/exploit-db-18336.pl,,exploit-db-18336.pl,exp/poc/exploit-db-18336.pl,Perl,AirTies,NAS,,AirTies-4450 - Unauthorized Remote Reboot (Denial of Service),CVE-2012-2210,2011/12/5,,https://www.exploit-db.com/exploits/18336,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/routers/mikrotik/exploit-db-18817.py,,exploit-db-18817.py,exp/poc/exploit-db-18817.py,Python,mikrotik,路由设备,,Mikrotik Router - Denial of Service,CVE-2012-6050,2012/1/8,,https://www.exploit-db.com/exploits/19441,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/firewall/Network/exploit-db-19441.c,,exploit-db-19441.c,exp/poc/exploit-db-19441.c,C,Network,防火墙,,Network Associates Gauntlet Firewall 5.0 - Denial of Service,CVE-1999-0683,2012/5/1,,https://www.exploit-db.com/exploits/19919,dos,未编译成功,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/routers/cisco/exploit-db-19919.c,,exploit-db-19919.c,exp/poc/exploit-db-19919.c,C,cisco,路由设备,,Cisco 7xx Series Router - Denial of Service,CVE-1999-0416,1999/3/11,,https://www.exploit-db.com/exploits/19919,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/24,————,V,routersploit/routersploit/modules/exploits/firewall/Check_Point/exploit-db-20050.c,,exploit-db-20050.c,exp/poc/exploit-db-20050.c,C,Check_Point,防火墙,,Check Point Software Firewall-1 3.0/1.4.0/1.4.1 - Spoofed Source Denial of Service,,2000/7/5,,https://www.exploit-db.com/exploits/20050,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/routers/dlink/exploit-db-43147.sh,,exploit-db-43147.sh,exp/poc/exploit-db-43147.sh,Shell,dlink,,,D-Link DIR-605L < 2.08 - Denial of Service,CVE-2017-9675,2017/11/14,,https://www.exploit-db.com/exploits/43147,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/routers/ascend/exploit-db-20331.c,,exploit-db-20331.c,exp/poc/exploit-db-20331.c,C,ascend,,,Ascend R 4.5 Ci12 - Denial of Service (C),CVE-1999-0193,1998/3/16,,https://www.exploit-db.com/exploits/20331,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/routers/ascend/exploit-db-20332.pl,,exploit-db-20332.pl,exp/poc/exploit-db-20332.pl,Perl,ascend,,,Ascend R 4.5 Ci12 - Denial of Service (Perl),CVE-1999-0193,1998/3/17,,https://www.exploit-db.com/exploits/20332,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
